-122.385331, 37.610658, 90.5666961669922
-122.380087, 37.610658, 108.560800733911
-122.374843, 37.610658, 98.1143341064453
-122.385331, 37.61483, 86.2149429321289
-122.380087, 37.61483, 101.351677722264
-122.374842, 37.614829, 113.443130493164
-122.385331, 37.619002, 93.8128814697266
-122.380086, 37.619001, 100.871742248535
-122.374842, 37.619001, 114.971946893851
-122.382709, 37.610658, 103.113358903572
-122.385331, 37.612744, 88.396614074707
-122.382709, 37.612744, 94.9979693191435
-122.380087, 37.612744, 117.729995727539
-122.382709, 37.61483, 89.6934432983398
-122.377465, 37.610658, 112.583160400391
-122.377465, 37.612744, 111.493225097656
-122.374843, 37.612744, 103.10905456543
-122.377464, 37.61483, 109.662952555499
-122.385331, 37.616916, 89.6513824462891
-122.382708, 37.616916, 91.690055847168
-122.380086, 37.616916, 94.2034912109375
-122.382708, 37.619002, 96.8317794799805
-122.377464, 37.616915, 114.164421081543
-122.374842, 37.616915, 111.292938232422
-122.377464, 37.619001, 110.417404174805
-122.385331, 37.623173, 124.123207092285
-122.380086, 37.623173, 114.460319519043
-122.374841, 37.623173, 102.8408203125
-122.385331, 37.627345, 100.235015869141
-122.380086, 37.627345, 93.4255065917969
-122.374841, 37.627344, 94.4109268188477
-122.385331, 37.621087, 100.956520080566
-122.382708, 37.621087, 108.120025634766
-122.380086, 37.621087, 118.510208129883
-122.382708, 37.623173, 105.869613647461
-122.377464, 37.621087, 105.725746154785
-122.374842, 37.621087, 124.426811218262
-122.377464, 37.623173, 105.673706054688
-122.385331, 37.625259, 106.334213256836
-122.382708, 37.625259, 105.75456237793
-122.380086, 37.625259, 100.01513671875
-122.382708, 37.627345, 96.2827301025391
-122.377463, 37.625259, 96.1337432861328
-122.374841, 37.625258, 97.8273773193359
-122.377463, 37.627344, 91.1763763427734
-122.395818, 37.610658, 80.9570617675781
-122.390574, 37.610658, 84.8423843383789
-122.395818, 37.61483, 81.7189025878906
-122.390574, 37.61483, 83.8035049438477
-122.38533, 37.614829, 86.2161865234375
-122.395818, 37.619002, 86.3839797973633
-122.390574, 37.619001, 89.5469360351563
-122.385329, 37.619001, 93.8130264282227
-122.393196, 37.610658, 82.7610626220703
-122.395818, 37.612744, 79.7323913574219
-122.393196, 37.612744, 81.3120346069336
-122.390574, 37.612744, 83.4519653320313
-122.393196, 37.61483, 82.7172470092773
-122.387952, 37.610658, 87.599235534668
-122.387952, 37.612744, 85.6568984985352
-122.387952, 37.61483, 85.0501022338867
-122.395818, 37.616916, 83.9443969726563
-122.393196, 37.616916, 85.1464614868164
-122.390574, 37.616916, 86.519172668457
-122.393196, 37.619002, 87.8656692504883
-122.387952, 37.616915, 88.1057434082031
-122.387952, 37.619001, 91.4696807861328
-122.385331, 37.602315, 100.350578308105
-122.380087, 37.602315, 96.3283004760742
-122.374844, 37.602315, 88.1996002197266
-122.385331, 37.606487, 95.5581817626953
-122.380087, 37.606487, 110.590934575542
-122.374844, 37.606486, 92.0263595581055
-122.382709, 37.602315, 103.402519226074
-122.385331, 37.604401, 98.7048568725586
-122.382709, 37.604401, 104.884727478027
-122.380087, 37.604401, 100.800888061523
-122.382709, 37.606487, 103.271240234375
-122.377466, 37.602315, 91.6396408081055
-122.377466, 37.604401, 93.8956604003906
-122.374844, 37.604401, 89.9280014038086
-122.377465, 37.606487, 96.7260208129883
-122.385331, 37.608573, 92.5602035522461
-122.382709, 37.608573, 98.7069396972656
-122.380087, 37.608572, 114.346870422363
-122.377465, 37.608572, 102.015266418457
-122.374843, 37.608572, 94.6322784423828
-122.369599, 37.610658, 90.2868957519531
-122.364355, 37.610657, 94.7272491455078
-122.374843, 37.614829, 113.453651428223
-122.369599, 37.614829, 102.050979614258
-122.364355, 37.614829, 110.849499241461
-122.374843, 37.619001, 114.989659847071
-122.369599, 37.619001, 119.839569091797
-122.364354, 37.619001, 93.975162265403
-122.372221, 37.610658, 91.9859771728516
-122.372221, 37.612744, 94.6050567626953
-122.369599, 37.612744, 94.7872009277344
-122.372221, 37.614829, 98.0677871704102
-122.366977, 37.610658, 92.372444152832
-122.366977, 37.612743, 97.8449630737305
-122.364355, 37.612743, 103.058792114258
-122.366977, 37.614829, 112.381744384766
-122.372221, 37.616915, 111.787590026855
-122.369599, 37.616915, 113.785537719727
-122.372221, 37.619001, 116.420059204102
-122.366977, 37.616915, 108.155456542969
-122.364355, 37.616915, 115.66968536377
-122.366976, 37.619001, 101.221801757813
-122.385331, 37.631516, 89.51220703125
-122.380085, 37.631516, 86.308464050293
-122.37484, 37.631516, 89.7865295410156
-122.385331, 37.635688, 84.0456085205078
-122.380085, 37.635688, 81.5356063842773
-122.374839, 37.635687, 86.502555847168
-122.385331, 37.62943, 93.5049667358398
-122.382708, 37.62943, 91.3122711181641
-122.380085, 37.62943, 89.4681091308594
-122.382708, 37.631516, 87.8814468383789
-122.377463, 37.62943, 87.6164398193359
-122.37484, 37.62943, 91.8493728637695
-122.377463, 37.631516, 86.0008926391602
-122.385331, 37.633602, 86.4991302490234
-122.382708, 37.633602, 85.1083755493164
-122.380085, 37.633602, 83.7180938720703
-122.382708, 37.635688, 82.8041152954102
-122.377462, 37.633602, 84.982795715332
-122.37484, 37.633602, 88.1087036132813
-122.377462, 37.635688, 83.7431411743164
-122.395818, 37.623173, 93.3451309204102
-122.390574, 37.623173, 99.5708618164063
-122.385329, 37.623173, 124.106651306152
-122.395818, 37.627345, 103.329597473145
-122.390573, 37.627345, 102.02880859375
-122.385328, 37.627344, 100.233520507813
-122.395818, 37.621087, 89.1201019287109
-122.393196, 37.621087, 91.1345367431641
-122.390574, 37.621087, 93.3215255737305
-122.393196, 37.623173, 96.1374969482422
-122.387951, 37.621087, 96.5609588623047
-122.387951, 37.623173, 106.140626368759
-122.395818, 37.625259, 97.8028411865234
-122.393196, 37.625259, 100.566375732422
-122.390573, 37.625259, 112.089401245117
-122.393196, 37.627345, 100.237998962402
-122.387951, 37.625259, 104.265598676229
-122.387951, 37.627344, 102.719528198242
-122.369597, 37.619001, 119.825996398926
-122.364353, 37.619001, 93.9727860575829
-122.374842, 37.623173, 102.838165283203
-122.369597, 37.623173, 120.882713317871
-122.364352, 37.623172, 93.0355072021484
-122.374842, 37.627344, 94.4083251953125
-122.369597, 37.627344, 115.811096191406
-122.364352, 37.627344, 99.7528381347656
-122.37222, 37.621087, 108.032225042183
-122.369597, 37.621087, 103.645774841309
-122.372219, 37.623173, 112.797218322754
-122.366975, 37.619001, 101.217437744141
-122.366975, 37.621087, 95.6016387939453
-122.364353, 37.621086, 90.6696319580078
-122.366975, 37.623172, 98.7734756469727
-122.372219, 37.625258, 109.142601013184
-122.369597, 37.625258, 108.019485473633
-122.372219, 37.627344, 101.276260375977
-122.366975, 37.625258, 105.347747802734
-122.364352, 37.625258, 95.4271011352539
-122.366974, 37.627344, 129.076353016026
-122.395818, 37.602315, 84.2516632080078
-122.390575, 37.602315, 89.8573226928711
-122.385332, 37.602315, 100.348258972168
-122.395818, 37.606487, 82.8543548583984
-122.390575, 37.606487, 87.7790756225586
-122.385331, 37.606486, 95.5575485229492
-122.393197, 37.602315, 86.7331771850586
-122.395818, 37.604401, 83.7562637329102
-122.393197, 37.604401, 86.0256423950195
-122.390575, 37.604401, 88.7318878173828
-122.393196, 37.606487, 85.1298522949219
