-122.513585, 37.879926, -122.513585, 37.8966115556888, -122.49252892987, 37.8966096735922, -122.492533680033, 37.8799241179034
-122.492533680033, 37.8799241179034, -122.49252892987, 37.8966096735922, -122.471472862955, 37.8966040273023, -122.47148236328, 37.8799184716135
-122.534636319967, 37.8799241179034, -122.53464107013, 37.8966096735922, -122.513585, 37.8966115556888, -122.513585, 37.879926
-122.513585, 37.8966115556888, -122.513585, 37.9132971113776, -122.492524177562, 37.913295229281, -122.49252892987, 37.8966096735922
-122.513585, 37.8632404443112, -122.513585, 37.879926, -122.492533680033, 37.8799241179034, -122.492538428054, 37.8632385622146
-122.47148236328, 37.8799184716135, -122.471472862955, 37.8966040273023, -122.450416802471, 37.8965946168192, -122.450431052955, 37.8799090611304
-122.49252892987, 37.8966096735922, -122.492524177562, 37.913295229281, -122.471463358341, 37.9132895829911, -122.471472862955, 37.8966040273023
-122.492538428054, 37.8632385622146, -122.492533680033, 37.8799241179034, -122.47148236328, 37.8799184716135, -122.47149185932, 37.8632329159247
-122.55568763672, 37.8799184716135, -122.555697137045, 37.8966040273023, -122.53464107013, 37.8966096735922, -122.534636319967, 37.8799241179034
-122.53464107013, 37.8966096735922, -122.534645822438, 37.913295229281, -122.513585, 37.9132971113776, -122.513585, 37.8966115556888
-122.534631571947, 37.8632385622146, -122.534636319967, 37.8799241179034, -122.513585, 37.879926, -122.513585, 37.8632404443112
-122.513585, 37.9132971113776, -122.513585, 37.9299826670664, -122.492519423109, 37.9299807849698, -122.492524177562, 37.913295229281
-122.513585, 37.8465548886224, -122.513585, 37.8632404443112, -122.492538428054, 37.8632385622146, -122.492543173933, 37.8465530065258
-122.450431052955, 37.8799090611304, -122.450416802471, 37.8965946168192, -122.429360751634, 37.8965814421428, -122.429379752273, 37.879895886454
-122.471472862955, 37.8966040273023, -122.471463358341, 37.9132895829911, -122.450402545554, 37.913280172508, -122.450416802471, 37.8965946168192
-122.47149185932, 37.8632329159247, -122.47148236328, 37.8799184716135, -122.450431052955, 37.8799090611304, -122.450445297011, 37.8632235054416
-122.492524177562, 37.913295229281, -122.492519423109, 37.9299807849698, -122.471453849436, 37.9299751386799, -122.471463358341, 37.9132895829911
-122.492543173933, 37.8465530065258, -122.492538428054, 37.8632385622146, -122.47149185932, 37.8632329159247, -122.471501351077, 37.8465473602359
-122.576738947045, 37.8799090611304, -122.576753197529, 37.8965946168192, -122.555697137045, 37.8966040273023, -122.55568763672, 37.8799184716135
-122.555697137045, 37.8966040273023, -122.555706641659, 37.9132895829911, -122.534645822438, 37.913295229281, -122.53464107013, 37.8966096735922
-122.55567814068, 37.8632329159247, -122.55568763672, 37.8799184716135, -122.534636319967, 37.8799241179034, -122.534631571947, 37.8632385622146
-122.534645822438, 37.913295229281, -122.534650576891, 37.9299807849698, -122.513585, 37.9299826670664, -122.513585, 37.9132971113776
-122.534626826067, 37.8465530065258, -122.534631571947, 37.8632385622146, -122.513585, 37.8632404443112, -122.513585, 37.8465548886224
-122.513585, 37.9299826670664, -122.513585, 37.9466682227552, -122.492514666509, 37.9466663406586, -122.492519423109, 37.9299807849698
-122.513585, 37.8298693329336, -122.513585, 37.8465548886224, -122.492543173933, 37.8465530065258, -122.492547917672, 37.829867450837
-122.429379752273, 37.879895886454, -122.429360751634, 37.8965814421428, -122.408304713659, 37.8965645032732, -122.408328464447, 37.8798789475844
-122.450416802471, 37.8965946168192, -122.450402545554, 37.913280172508, -122.429341742418, 37.9132669978316, -122.429360751634, 37.8965814421428
-122.450445297011, 37.8632235054416, -122.450431052955, 37.8799090611304, -122.429379752273, 37.879895886454, -122.429398744341, 37.8632103307652
-122.471463358341, 37.9132895829911, -122.471453849436, 37.9299751386799, -122.4503882822, 37.9299657281968, -122.450402545554, 37.913280172508
-122.471501351077, 37.8465473602359, -122.47149185932, 37.8632329159247, -122.450445297011, 37.8632235054416, -122.450459534643, 37.8465379497528
-122.492519423109, 37.9299807849698, -122.492514666509, 37.9466663406586, -122.471444336237, 37.9466606943687, -122.471453849436, 37.9299751386799
-122.492547917672, 37.829867450837, -122.492543173933, 37.8465530065258, -122.471501351077, 37.8465473602359, -122.471510838554, 37.8298618045471
-122.597790247727, 37.879895886454, -122.597809248366, 37.8965814421428, -122.576753197529, 37.8965946168192, -122.576738947045, 37.8799090611304
-122.576753197529, 37.8965946168192, -122.576767454446, 37.913280172508, -122.555706641659, 37.9132895829911, -122.555697137045, 37.8966040273023
-122.576724702989, 37.8632235054416, -122.576738947045, 37.8799090611304, -122.55568763672, 37.8799184716135, -122.55567814068, 37.8632329159247
-122.555706641659, 37.9132895829911, -122.555716150564, 37.9299751386799, -122.534650576891, 37.9299807849698, -122.534645822438, 37.913295229281
-122.555668648923, 37.8465473602359, -122.55567814068, 37.8632329159247, -122.534631571947, 37.8632385622146, -122.534626826067, 37.8465530065258
-122.534650576891, 37.9299807849698, -122.534655333492, 37.9466663406586, -122.513585, 37.9466682227552, -122.513585, 37.9299826670664
-122.534622082328, 37.829867450837, -122.534626826067, 37.8465530065258, -122.513585, 37.8465548886224, -122.513585, 37.8298693329336
-122.513585, 37.9466682227552, -122.513585, 37.963353778444, -122.49250990776, 37.9633518963474, -122.492514666509, 37.9466663406586
-122.513585, 37.8131837772448, -122.513585, 37.8298693329336, -122.492547917672, 37.829867450837, -122.492552659273, 37.8131818951482
-122.408328464447, 37.8798789475844, -122.408304713659, 37.8965645032732, -122.387248691763, 37.8965438002104, -122.387277192692, 37.8798582445216
-122.429360751634, 37.8965814421428, -122.429341742418, 37.9132669978316, -122.408280952151, 37.913250058962, -122.408304713659, 37.8965645032732
-122.429398744341, 37.8632103307652, -122.429379752273, 37.879895886454, -122.408328464447, 37.8798789475844, -122.408352204521, 37.8631933918956
-122.450402545554, 37.913280172508, -122.4503882822, 37.9299657281968, -122.42932272462, 37.9299525535204, -122.429341742418, 37.9132669978316
-122.450459534643, 37.8465379497528, -122.450445297011, 37.8632235054416, -122.429398744341, 37.8632103307652, -122.429417727843, 37.8465247750764
-122.471453849436, 37.9299751386799, -122.471444336237, 37.9466606943687, -122.450374012405, 37.9466512838856, -122.4503882822, 37.9299657281968
-122.471510838554, 37.8298618045471, -122.471501351077, 37.8465473602359, -122.450459534643, 37.8465379497528, -122.450473765856, 37.829852394064
-122.492514666509, 37.9466663406586, -122.49250990776, 37.9633518963474, -122.471434818741, 37.9633462500575, -122.471444336237, 37.9466606943687
