-111.624417818797,36.7820553005255
-111.619228564458,36.7841375393966
-111.611445492609,36.7862174321158
-111.60625560747,36.7882991056491
-111.603659118624,36.7903828991992
-111.601062489258,36.7924666362154
-111.595865715185,36.7987200238145
-111.593265429326,36.8028896743975
-111.590668096835,36.8049731852786
-111.582878702396,36.8091372955512
-111.575092123377,36.8112148138517
-111.572497746438,36.8112118458283
-111.569903369803,36.8112088212712
-111.567308993476,36.8112057401802
-111.564714617463,36.8112026025555
-111.562120241771,36.811199408397
-111.559525866405,36.8111961577047
-111.55693149137,36.8111928504787
-111.554337116673,36.8111894867188
-111.551742742319,36.8111860664252
-111.549148368314,36.8111825895978
-111.546553994663,36.8111790562367
-111.543959621373,36.8111754663417
-111.541365248448,36.811171819913
-111.538770875896,36.8111681169505
-111.53617650372,36.8111643574542
-111.533582131928,36.8111605414241
-111.530987760525,36.8111566688603
-111.525794024823,36.8132348372993
-111.523194519584,36.8153168783021
-111.520594873794,36.8173988627712
-111.517995087446,36.8194807907065
-111.512789745538,36.8257305601438
-111.510189466829,36.8278123184778
-111.507583558399,36.831980103446
-111.504982927834,36.8340617487124
-111.502382156662,36.8361433374451
-111.499781244879,36.8382248696439
-111.49198357909,36.8423830438697
-111.484185071621,36.8465407092916
-111.478987687776,36.8486168425146
-111.473790024009,36.8506927496024
-111.471187848186,36.8527736599297
-111.468578982728,36.8569405968912
-111.4659698347,36.861107477319
-111.463360404062,36.865274301213
-111.460750690775,36.8694410685732
-111.458140694797,36.8736077793996
-111.455530416088,36.8777744336923
-111.452919854609,36.8819410314512
-111.450301962672,36.8881936558443
-111.447690764283,36.8923601405356
-111.439892131192,36.8944288395667
-111.437294961107,36.8944229317868
-111.434697791623,36.8944169674732
-111.432100622747,36.8944109466257
-111.429503454484,36.8944048692445
-111.42690628684,36.8943987353295
-111.42430911982,36.8943925448807
-111.421711953431,36.8943862978982
-111.419114787678,36.8943799943818
-111.416517622567,36.8943736343317
-111.413920458104,36.8943672177478
-111.411323294294,36.8943607446302
-111.408726131143,36.8943542149787
-111.406128968657,36.8943476287935
-111.403531806841,36.8943409860745
-111.400926257206,36.8964203699897
-111.398320566814,36.8984996973712
-111.393100161903,36.9047442657009
-111.390493978229,36.906823423481
-111.387887653767,36.9089025247274
-111.382665696191,36.9151466407868
-111.380058878322,36.9172255724318
-111.37226508935,36.9172037786601
-111.367087853079,36.913016800474
-111.364508825806,36.9088371434122
-111.35933257729,36.9046498260234
-111.356754253323,36.9004699993603
-111.351578992358,36.8962823427688
-111.349001371504,36.8921023465044
-111.343827097886,36.8879143507103
-111.338653389148,36.883726128781
-111.333470027903,36.8816237638847
-111.325700733724,36.8774267509528
-111.317932290388,36.8732292292169
-111.312750208092,36.8711259597801
-111.304983112814,36.8669275900376
-111.299801812444,36.864823755263
-111.292036065315,36.8606245375138
-111.286855546969,36.8585201374014
-111.279091148081,36.8543200716455
-111.273911411858,36.8522151061953
-111.2661483613,36.8480141924327
-111.266172438422,36.8438420260967
-111.263613333831,36.8375740810495
-111.263649649871,36.8313158315453
-111.261091167838,36.8250478299644
-111.26110334026,36.8229617467963
-111.255938523893,36.8187699067052
-111.250774271644,36.814577840479
-111.245610583466,36.8103855481177
-111.245623173254,36.8082994649496
-111.243041610321,36.8062032339683
-111.237866108731,36.8040966855723
-111.235272030121,36.8040863681577
-111.232677952557,36.8040759942093
-111.230083876045,36.8040655637271
-111.22231487349,36.8019478499099
-111.219720871562,36.8019371932926
-111.217126870715,36.8019264801415
-111.214532870954,36.8019157104566
-111.211938872285,36.801904884238
-111.209344874713,36.8018940014856
-111.206750878245,36.8018830621994
-111.204156882886,36.8018720663794
-111.196360979725,36.8039248228849
-111.188564664078,36.8059770705863
-111.180767936065,36.8080288094837
-111.175565058706,36.8100917138025
-111.167767573092,36.8121426046932
-111.159969675429,36.81419298678
-111.157360295617,36.81626705652
-111.154750775526,36.8183410697263
-111.152141115151,36.8204150263988
-111.149531314487,36.8224889265375
-111.146921373528,36.8245627701424
-111.144311292268,36.8266365572136
-111.139075226295,36.8328700449226
-111.136464652886,36.8349436623924
-111.133853939146,36.8370172233285
-111.131227388025,36.8411768108988
-111.133760171562,36.8495337223367
-111.133744540664,36.8516198055048
-111.133728908917,36.8537058886728
-111.13627794215,36.859976660409
-111.136262377435,36.862062743577
-111.136246811875,36.864148826745
-111.13623124547,36.8662349099131
-111.138780898612,36.8725056251154
-111.138765399275,36.8745917082835
-111.138749899096,36.8766777914515
-111.138734398077,36.8787638746196
-111.141315536709,36.880862366952
-111.143896816678,36.8829608027508
-111.14647823799,36.8850591820157
-111.149059800651,36.8871575047468
-111.151641504667,36.8892557709442
-111.154223350043,36.8913539806078
-111.156805336785,36.8934521337376
-111.1593874649,36.8955502303336
-111.161969734393,36.8976482703959
-111.172358603131,36.8976955326349
-111.180135885613,36.8998164688776
-111.187927771647,36.8998508131482
-111.195719668049,36.8998846486148
-111.200886633887,36.9040790892597
-111.203470328874,36.9061762247815
-111.206054165247,36.9082733037696
-111.208638143012,36.9103703262238
-111.211222262175,36.9124672921443
-111.213806522742,36.9145642015309
-111.216390924718,36.9166610543838
-111.21897546811,36.918757850703
-111.221560152924,36.9208545904883
-111.224144979165,36.9229512737399
-111.226729946839,36.9250479004576
-111.229315055952,36.9271444706417
-111.229275897589,36.9334027201458
-111.226677454906,36.9333922331298
-111.224079013289,36.9333816895801
-111.221480572745,36.9333710894965
-111.21888213328,36.9333604328793
-111.216283694899,36.9333497197282
-111.213685257608,36.9333389500433
-111.211086821412,36.9333281238247
-111.208488386319,36.9333172410723
-111.205889952332,36.9333063017861
-111.203291519458,36.9332953059661
-111.200693087703,36.9332842536123
-111.198094657072,36.9332731447248
-111.195496227571,36.9332619793035
-111.192897799206,36.9332507573484
-111.187686762753,36.9353142270049
-111.185074012785,36.9373889186166
-111.182461122073,36.9394635536944
-111.177220449078,36.9456987374168
-111.174592523258,36.9498592860613
-111.171978926759,36.9519336950041
-111.169365189472,36.954008047413
-111.164122464671,36.9602426657976
-111.161523132829,36.9602307654372
-111.156339512438,36.9581207119469
-111.151171357741,36.9539243491535
-111.143404799173,36.9497154641281
-111.135639095558,36.9455060702987
-111.133055940626,36.9434074648987
-111.130457188417,36.9433948861329
-111.127858437488,36.9433822508333
-111.125259687844,36.943369559
-111.117447354096,36.9454172274653
-111.114848539075,36.9454043094969
